1.8322	372668
3.6644	17240
5.4966	6193
7.3288	3218
9.161	1900
10.9932	677
12.8254	1088
14.6576	748
16.4898	578
18.322	454
20.1542	397
21.9864	146
23.8186	298
25.6508	239
27.483	196
29.3152	164
31.1474	145
32.9796	73
34.8118	135
36.644	109
38.4762	108
40.3084	96
42.1406	82
43.9728	38
45.805	75
47.6372	86
49.4694	62
51.3016	58
53.1338	58
54.966	24
56.7982	50
58.6304	53
60.4626	39
62.2948	47
64.127	49
65.9592	21
67.7914	34
69.6236	37
71.4558	36
73.288	42
75.1202	31
76.9524	14
78.7846	24
80.6168	25
82.449	25
84.2812	23
86.1134	22
87.9456	11
89.7778	19
91.61	21
93.4422	21
95.2744	17
97.1066	15
98.9388	11
100.771	25
102.6032	21
104.4354	18
106.2676	19
108.0998	17
109.932	8
111.7642	21
113.5964	16
115.4286	17
117.2608	10
119.093	15
120.9252	10
122.7574	10
124.5896	12
126.4218	12
128.254	10
130.0862	8
131.9184	5
133.7506	13
135.5828	5
137.415	8
139.2472	10
141.0794	16
142.9116	3
144.7438	9
146.576	4
148.4082	11
150.2404	11
152.0726	9
153.9048	2
155.737	11
157.5692	4
159.4014	10
161.2336	10
163.0658	6
164.898	3
166.7302	8
168.5624	5
170.3946	7
172.2268	6
174.059	8
175.8912	3
177.7234	5
179.5556	4
181.3878	10
183.22	9
185.0522	5
186.8844	2
188.7166	4
190.5488	5
192.381	2
194.2132	8
196.0454	5
197.8776	2
199.7098	5
201.542	5
203.3742	3
205.2064	5
207.0386	11
208.8708	2
210.703	4
212.5352	5
214.3674	5
216.1996	6
218.0318	8
219.864	2
221.6962	5
223.5284	2
225.3606	5
227.1928	4
229.025	1
230.8572	1
232.6894	3
234.5216	3
236.3538	4
238.186	7
240.0182	3
241.8504	4
243.6826	3
245.5148	2
247.347	4
249.1792	7
251.0114	5
252.8436	3
254.6758	4
256.508	2
258.3402	2
260.1724	5
262.0046	7
263.8368	1
265.669	6
267.5012	5
269.3334	3
271.1656	4
272.9978	2
274.83	6
276.6622	1
278.4944	5
280.3266	1
282.1588	6
283.991	3
285.8232	6
287.6554	6
289.4876	2
291.3198	1
293.152	2
294.9842	0
296.8164	2
298.6486	5
300.4808	1
302.313	3
304.1452	1
305.9774	2
307.8096	2
309.6418	1
311.474	1
313.3062	5
315.1384	1
316.9706	0
318.8028	4
320.635	0
322.4672	2
324.2994	1
326.1316	1
327.9638	0
329.796	3
331.6282	1
333.4604	3
335.2926	2
337.1248	6
338.957	0
340.7892	3
342.6214	3
344.4536	1
346.2858	1
348.118	1
349.9502	1
351.7824	1
353.6146	3
355.4468	5
357.279	0
359.1112	1
360.9434	0
362.7756	4
364.6078	1
366.44	0
368.2722	2
370.1044	3
371.9366	2
373.7688	1
375.601	0
377.4332	1
379.2654	2
381.0976	4
382.9298	1
384.762	2
386.5942	0
388.4264	1
390.2586	1
392.0908	2
393.923	0
395.7552	2
397.5874	0
399.4196	1
401.2518	2
403.084	0
404.9162	0
406.7484	2
408.5806	2
410.4128	2
412.245	1
414.0772	0
415.9094	0
417.7416	3
419.5738	1
421.406	1
423.2382	0
425.0704	1
426.9026	0
428.7348	2
430.567	1
432.3992	1
434.2314	1
436.0636	0
437.8958	0
439.728	0
441.5602	2
443.3924	0
445.2246	2
447.0568	1
448.889	0
450.7212	1
452.5534	0
454.3856	2
456.2178	1
458.05	3
459.8822	2
461.7144	2
463.5466	2
465.3788	0
467.211	0
469.0432	2
470.8754	0
472.7076	1
474.5398	0
476.372	1
478.2042	1
480.0364	2
481.8686	1
483.7008	2
485.533	3
487.3652	1
489.1974	0
491.0296	0
492.8618	1
494.694	1
496.5262	1
498.3584	1
500.1906	2
502.0228	0
503.855	0
505.6872	0
507.5194	2
509.3516	2
511.1838	2
513.016	0
514.8482	0
516.6804	0
518.5126	1
520.3448	1
522.177	1
524.0092	0
525.8414	1
527.6736	2
529.5058	0
531.338	1
533.1702	2
535.0024	1
536.8346	0
538.6668	0
540.499	1
542.3312	1
544.1634	2
545.9956	0
547.8278	1
549.66	1
551.4922	0
553.3244	0
555.1566	0
556.9888	0
558.821	1
560.6532	2
562.4854	1
564.3176	2
566.1498	1
567.982	0
569.8142	3
571.6464	0
573.4786	3
575.3108	3
577.143	1
578.9752	0
580.8074	1
582.6396	1
584.4718	2
586.304	1
588.1362	0
589.9684	0
591.8006	0
593.6328	1
595.465	3
597.2972	2
599.1294	0
600.9616	0
602.7938	2
604.626	0
606.4582	1
608.2904	0
610.1226	2
611.9548	0
613.787	0
615.6192	1
617.4514	0
619.2836	0
621.1158	2
622.948	0
624.7802	1
626.6124	0
628.4446	1
630.2768	2
632.109	1
633.9412	0
635.7734	1
637.6056	0
639.4378	0
641.27	0
643.1022	0
644.9344	0
646.7666	1
648.5988	0
650.431	0
652.2632	2
654.0954	0
655.9276	1
657.7598	1
659.592	0
661.4242	0
663.2564	0
665.0886	1
666.9208	0
668.753	5
670.5852	2
672.4174	0
674.2496	0
676.0818	0
677.914	0
679.7462	0
681.5784	3
683.4106	0
685.2428	0
687.075	0
688.9072	0
690.7394	2
692.5716	1
694.4038	1
696.236	0
698.0682	0
699.9004	0
701.7326	2
703.5648	1
705.397	1
707.2292	1
709.0614	1
710.8936	0
712.7258	0
714.558	0
716.3902	2
718.2224	3
720.0546	0
721.8868	1
723.719	1
725.5512	1
727.3834	0
729.2156	1
731.0478	0
732.88	0
734.7122	1
736.5444	2
738.3766	1
740.2088	1
742.041	0
743.8732	0
745.7054	0
747.5376	0
749.3698	1
751.202	0
753.0342	0
754.8664	2
756.6986	2
758.5308	0
760.363	1
762.1952	1
764.0274000000001	1
765.8596	0
767.6918000000001	0
769.524	1
771.3562000000001	0
773.1884	0
775.0206000000001	0
776.8528	0
778.6850000000001	1
780.5172	0
782.3494000000001	0
784.1816	1
786.0138000000001	1
787.846	1
789.6782000000001	3
791.5104	1
793.3426000000001	0
795.1748	0
797.0070000000001	0
798.8392	0
800.6714000000001	0
802.5036	0
804.3358000000001	1
806.168	1
808.0002000000001	0
809.8324	0
811.6646000000001	0
813.4968	0
815.3290000000001	2
817.1612	1
818.9934000000001	0
820.8256	1
822.6578000000001	0
824.49	1
826.3222000000001	1
828.1544	1
829.9866000000001	0
831.8188	1
833.6510000000001	0
835.4832	0
837.3154000000001	0
839.1476	0
840.9798000000001	0
842.812	0
844.6442000000001	2
846.4764	0
848.3086000000001	1
850.1408	1
851.9730000000001	0
853.8052	1
855.6374000000001	1
857.4696	0
859.3018000000001	0
861.134	0
862.9662000000001	2
864.7984	0
866.6306000000001	1
868.4628	0
870.2950000000001	2
872.1272	0
873.9594000000001	0
875.7916	0
877.6238000000001	0
879.456	0
881.2882000000001	1
883.1204	0
884.9526000000001	1
886.7848	1
888.6170000000001	0
890.4492	0
892.2814000000001	1
894.1136	1
895.9458000000001	1
897.778	3
899.6102000000001	0
901.4424	0
903.2746000000001	1
905.1068	1
906.9390000000001	0
908.7712	1
910.6034000000001	0
912.4356	2
914.2678000000001	0
916.1	0
917.9322000000001	0
919.7644	1
921.5966000000001	0
923.4288	1
925.2610000000001	0
927.0932	0
928.9254000000001	1
930.7576	0
932.5898000000001	1
934.422	1
936.2542000000001	0
938.0864	0
939.9186	1
941.7508	0
943.583	2
945.4152	1
947.2474	0
949.0796	1
950.9118	0
952.744	0
954.5762	1
956.4084	0
958.2406	1
960.0728	0
961.905	0
963.7372	0
965.5694	0
967.4016	0
969.2338	1
971.066	0
972.8982	1
974.7304	1
976.5626	0
978.3948	0
980.227	1
982.0592	0
983.8914	0
985.7236	0
987.5558	0
989.388	0
991.2202	0
993.0524	2
994.8846	0
996.7168	0
998.549	1
1000.3812	0
1002.2134	1
1004.0456	0
1005.8778	0
1007.71	1
1009.5422	0
1011.3744	0
1013.2066	0
1015.0388	0
1016.871	0
1018.7032	0
1020.5354	0
1022.3676	0
1024.1998	0
1026.032	0
1027.8642	0
1029.6964	0
1031.5286	0
1033.3608	0
1035.193	0
1037.0252	0
1038.8574	0
1040.6896	1
1042.5218	1
1044.354	0
1046.1862	0
1048.0184	0
1049.8506	0
1051.6828	1
